country,year,ic,idhh,ndi,aw,aw_eur,pov60,forex,euro
EE,2014,Minimum wage,Couple,329.70999,1131,1131,591.63,1,Euro
EE,2014,Minimum wage,"Couple, 2 children",477.51001,1131,1131,907.16602,1,Euro
EE,2014,Minimum wage,"Lone parent, 2 children",409.42001,1131,1131,709.95599,1,Euro
EE,2014,Social assistance,Single,201,1131,1131,394.42001,1,Euro
EE,2014,Social assistance,Couple,273,1131,1131,591.63,1,Euro
EE,2014,Social assistance,"Couple, 2 children",436.17999,1131,1131,907.16602,1,Euro
EE,2014,Social assistance,"Lone parent, 2 children",379.17999,1131,1131,709.95599,1,Euro
EE,2014,Old-age,Single,201,1131,1131,394.42001,1,Euro
EE,2014,Old-age,Couple,273,1131,1131,591.63,1,Euro
EL,2014,Minimum wage,Single,570.94,1400,1400,376,1,Euro
EL,2014,Minimum wage,Couple,683.59003,1400,1400,564,1,Euro
EL,2014,Minimum wage,"Couple, 2 children",777.47998,1400,1400,864.79999,1,Euro
EL,2014,Minimum wage,"Lone parent, 2 children",713.44,1400,1400,676.79999,1,Euro
EL,2014,Old-age,Single,401.67001,1400,1400,376,1,Euro
EL,2014,Old-age,Couple,775.56,1400,1400,564,1,Euro
ES,2014,Minimum wage,Single,697.07001,1925,1925,667.58002,1,Euro
ES,2014,Minimum wage,Couple,697.07001,1925,1925,1001.37,1,Euro
ES,2014,Minimum wage,"Couple, 2 children",745.57001,1925,1925,1535.434,1,Euro
ES,2014,Minimum wage,"Lone parent, 2 children",745.57001,1925,1925,1201.644,1,Euro
ES,2014,Social assistance,Single,423.70001,1925,1925,667.58002,1,Euro
ES,2014,Social assistance,Couple,478.98999,1925,1925,1001.37,1,Euro
ES,2014,Social assistance,"Couple, 2 children",708.69,1925,1925,1535.434,1,Euro
ES,2014,Social assistance,"Lone parent, 2 children",735.94,1925,1925,1201.644,1,Euro
ES,2014,Old-age,Single,577.34998,1925,1925,667.58002,1,Euro
ES,2014,Old-age,Couple,1026.64,1925,1925,1001.37,1,Euro
FI,2014,Old-age,Single,1094.39,3074,3074,1188.17,1,Euro
FI,2014,Old-age,Couple,1827.52,3074,3074,1782.255,1,Euro
FR,2014,Minimum wage,Single,1212.39,2574,2574,1070.75,1,Euro
FR,2014,Minimum wage,Couple,1516.0699,2574,2574,1606.125,1,Euro
FR,2014,Minimum wage,"Couple, 2 children",2009.15,2574,2574,2462.7251,1,Euro
FR,2014,Minimum wage,"Lone parent, 2 children",1854.78,2574,2574,1927.35,1,Euro
FR,2014,Social assistance,Single,724.82001,2574,2574,1070.75,1,Euro
FR,2014,Social assistance,Couple,978.42999,2574,2574,1606.125,1,Euro
FR,2014,Social assistance,"Couple, 2 children",1430.45,2574,2574,2462.7251,1,Euro
FR,2014,Social assistance,"Lone parent, 2 children",1276.08,2574,2574,1927.35,1,Euro
FR,2014,Old-age,Single,1062.55,2574,2574,1070.75,1,Euro
FR,2014,Old-age,Couple,1556.8,2574,2574,1606.125,1,Euro
HU,2014,Minimum wage,Single,66482.5,192625,623,70328.422,309.19,Non-euro
HU,2014,Minimum wage,Couple,70346.969,192625,623,105492.63,309.19,Non-euro
HU,2014,Minimum wage,"Couple, 2 children",111277.83,192625,623,161755.36,309.19,Non-euro
HU,2014,Minimum wage,"Lone parent, 2 children",115640.86,192625,623,126591.16,309.19,Non-euro
HU,2014,Social assistance,Single,27525,192625,623,70328.422,309.19,Non-euro
HU,2014,Social assistance,Couple,49395,192625,623,105492.63,309.19,Non-euro
HU,2014,Social assistance,"Couple, 2 children",81909.672,192625,623,161755.36,309.19,Non-euro
HU,2014,Social assistance,"Lone parent, 2 children",68985,192625,623,126591.16,309.19,Non-euro
HU,2014,Old-age,Single,31800,192625,623,70328.422,309.19,Non-euro
HU,2014,Old-age,Couple,51675,192625,623,105492.63,309.19,Non-euro
IE,2014,Minimum wage,Single,1322.2,3824,3824,1084.42,1,Euro
IE,2014,Minimum wage,Couple,1322.2,3824,3824,1626.63,1,Euro
IE,2014,Minimum wage,"Couple, 2 children",2327.5801,3824,3824,2494.166,1,Euro
IE,2014,Minimum wage,"Lone parent, 2 children",1889.38,3824,3824,1951.9561,1,Euro
IE,2014,Social assistance,Single,815.91998,3824,3824,1084.42,1,Euro
IE,2014,Social assistance,Couple,1357.5601,3824,3824,1626.63,1,Euro
IE,2014,Social assistance,"Couple, 2 children",1876.22,3824,3824,2494.166,1,Euro
IE,2014,Social assistance,"Lone parent, 2 children",1334.58,3824,3824,1951.9561,1,Euro
IE,2014,Old-age,Single,983.88,3824,3824,1084.42,1,Euro
IE,2014,Old-age,Couple,1900.92,3824,3824,1626.63,1,Euro
IT,2014,Old-age,Single,498.42999,2229,2229,792.33002,1,Euro
IT,2014,Old-age,Couple,1041.0601,2229,2229,1188.495,1,Euro
LT,2014,Minimum wage,Single,244.87,740,740,259,1,Euro
LT,2014,Minimum wage,Couple,218.8,740,740,388.5,1,Euro
LT,2014,Minimum wage,"Couple, 2 children",262.25,740,740,595.70001,1,Euro
LT,2014,Minimum wage,"Lone parent, 2 children",297.13,740,740,466.20001,1,Euro
LT,2014,Social assistance,Single,101.37,740,740,259,1,Euro
LT,2014,Social assistance,Couple,182.46001,740,740,388.5,1,Euro
LT,2014,Social assistance,"Couple, 2 children",324.37,740,740,595.70001,1,Euro
LT,2014,Social assistance,"Lone parent, 2 children",253.42,740,740,466.20001,1,Euro
LU,2014,Minimum wage,Single,1740.84,4569,4569,1763.5,1,Euro
LU,2014,Minimum wage,Couple,2634.1201,4569,4569,2645.25,1,Euro
LU,2014,Minimum wage,"Couple, 2 children",3651.3401,4569,4569,4056.05,1,Euro
LU,2014,Minimum wage,"Lone parent, 2 children",2933.3301,4569,4569,3174.3,1,Euro
LU,2014,Social assistance,Single,1479.6,4569,4569,1763.5,1,Euro
LU,2014,Social assistance,Couple,2186.24,4569,4569,2645.25,1,Euro
LU,2014,Social assistance,"Couple, 2 children",3149.03,4569,4569,4056.05,1,Euro
LU,2014,Social assistance,"Lone parent, 2 children",2574.8701,4569,4569,3174.3,1,Euro
LU,2014,Old-age,Single,1527.01,4569,4569,1763.5,1,Euro
LU,2014,Old-age,Couple,2186.24,4569,4569,2645.25,1,Euro
LV,2014,Minimum wage,Single,235.66,881,881,291.42001,1,Euro
LV,2014,Minimum wage,Couple,275.26001,881,881,437.13,1,Euro
LV,2014,Minimum wage,"Couple, 2 children",309.16,881,881,670.26599,1,Euro
LV,2014,Minimum wage,"Lone parent, 2 children",309.16,881,881,524.55603,1,Euro
LV,2014,Social assistance,Single,99.800003,881,881,291.42001,1,Euro
LV,2014,Social assistance,Couple,164.60001,881,881,437.13,1,Euro
LV,2014,Social assistance,"Couple, 2 children",262.20001,881,881,670.26599,1,Euro
LV,2014,Social assistance,"Lone parent, 2 children",248.39,881,881,524.55603,1,Euro
LV,2014,Old-age,Single,99.800003,881,881,291.42001,1,Euro
LV,2014,Old-age,Couple,164.60001,881,881,437.13,1,Euro
NL,2014,Minimum wage,Single,1564.7,3530,3530,1064.58,1,Euro
NL,2014,Minimum wage,Couple,1701.6,3530,3530,1596.87,1,Euro
NL,2014,Minimum wage,"Couple, 2 children",2044.61,3530,3530,2448.5339,1,Euro
NL,2014,Minimum wage,"Lone parent, 2 children",2200.8201,3530,3530,1916.244,1,Euro
NL,2014,Social assistance,Single,1140.05,3530,3530,1064.58,1,Euro
NL,2014,Social assistance,Couple,1578.16,3530,3530,1596.87,1,Euro
NL,2014,Social assistance,"Couple, 2 children",1921.16,3530,3530,2448.5339,1,Euro
NL,2014,Social assistance,"Lone parent, 2 children",1815.46,3530,3530,1916.244,1,Euro
NL,2014,Old-age,Single,1296.3101,3530,3530,1064.58,1,Euro
NL,2014,Old-age,Couple,1758.65,3530,3530,1596.87,1,Euro
PL,2014,Minimum wage,Single,1308.09,3555,835,1162.33,4.257,Non-euro
PL,2014,Minimum wage,Couple,1537.09,3555,835,1743.495,4.257,Non-euro
PL,2014,Minimum wage,"Couple, 2 children",1794.79,3555,835,2673.3589,4.257,Non-euro
PL,2014,Minimum wage,"Lone parent, 2 children",2041.12,3555,835,2092.1941,4.257,Non-euro
PL,2014,Social assistance,Single,440.39999,3555,835,1162.33,4.257,Non-euro
PL,2014,Social assistance,Couple,663.20001,3555,835,1743.495,4.257,Non-euro
PL,2014,Social assistance,"Couple, 2 children",1215.5,3555,835,2673.3589,4.257,Non-euro
PL,2014,Social assistance,"Lone parent, 2 children",1133.6,3555,835,2092.1941,4.257,Non-euro
PL,2014,Old-age,Single,542,3555,835,1162.33,4.257,Non-euro
PL,2014,Old-age,Couple,912,3555,835,1743.495,4.257,Non-euro
PT,2014,Minimum wage,Single,503.59,1313,1313,421.75,1,Euro
PT,2014,Minimum wage,Couple,503.59,1313,1313,632.625,1,Euro
PT,2014,Minimum wage,"Couple, 2 children",615.03003,1313,1313,970.02502,1,Euro
PT,2014,Minimum wage,"Lone parent, 2 children",637.31,1313,1313,759.15002,1,Euro
PT,2014,Social assistance,Single,178.14999,1313,1313,421.75,1,Euro
PT,2014,Social assistance,Couple,267.23001,1313,1313,632.625,1,Euro
PT,2014,Social assistance,"Couple, 2 children",485.57001,1313,1313,970.02502,1,Euro
PT,2014,Social assistance,"Lone parent, 2 children",418.76999,1313,1313,759.15002,1,Euro
PT,2014,Old-age,Single,409.07999,1313,1313,421.75,1,Euro
PT,2014,Old-age,Couple,715.90002,1313,1313,632.625,1,Euro
RO,2014,Minimum wage,Single,636.19,1700,372,514.33002,4.5688,Non-euro
RO,2014,Minimum wage,Couple,652.19,1700,372,771.495,4.5688,Non-euro
RO,2014,Minimum wage,"Couple, 2 children",848.19,1700,372,1182.959,4.5688,Non-euro
RO,2014,Minimum wage,"Lone parent, 2 children",872.19,1700,372,925.79401,4.5688,Non-euro
RO,2014,Social assistance,Single,141.5,1700,372,514.33002,4.5688,Non-euro
RO,2014,Social assistance,Couple,255,1700,372,771.495,4.5688,Non-euro
RO,2014,Social assistance,"Couple, 2 children",522,1700,372,1182.959,4.5688,Non-euro
RO,2014,Social assistance,"Lone parent, 2 children",487,1700,372,925.79401,4.5688,Non-euro
RO,2014,Old-age,Single,350,1700,372,514.33002,4.5688,Non-euro
RO,2014,Old-age,Couple,700,1700,372,771.495,4.5688,Non-euro
SE,2014,Social assistance,Single,8642,31102,3228,11512.42,9.6351004,Non-euro
SE,2014,Social assistance,Couple,12439,31102,3228,17268.631,9.6351004,Non-euro
SE,2014,Social assistance,"Couple, 2 children",19153,31102,3228,26478.566,9.6351004,Non-euro
SE,2014,Social assistance,"Lone parent, 2 children",16096,31102,3228,20722.355,9.6351004,Non-euro
SI,2014,Minimum wage,Single,673.57001,1492,1492,616.58002,1,Euro
SI,2014,Minimum wage,Couple,716.84003,1492,1492,924.87,1,Euro
SI,2014,Minimum wage,"Couple, 2 children",1137.58,1492,1492,1418.134,1,Euro
SI,2014,Social assistance,Single,358.34,1492,1492,616.58002,1,Euro
SI,2014,Social assistance,Couple,549.29999,1492,1492,924.87,1,Euro
SI,2014,Social assistance,"Couple, 2 children",989.04999,1492,1492,1418.134,1,Euro
SI,2014,Old-age,Single,551.95001,1492,1492,616.58002,1,Euro
SI,2014,Old-age,Couple,838.39001,1492,1492,924.87,1,Euro
SK,2014,Minimum wage,Single,305.67001,843,843,346.5,1,Euro
SK,2014,Minimum wage,Couple,400.57999,843,843,519.75,1,Euro
SK,2014,Minimum wage,"Couple, 2 children",578.14001,843,843,796.95001,1,Euro
SK,2014,Minimum wage,"Lone parent, 2 children",471.87,843,843,623.70001,1,Euro
SK,2014,Social assistance,Single,180.47,843,843,346.5,1,Euro
SK,2014,Social assistance,Couple,322.44,843,843,519.75,1,Euro
SK,2014,Social assistance,"Couple, 2 children",457.17999,843,843,796.95001,1,Euro
SK,2014,Social assistance,"Lone parent, 2 children",350.91,843,843,623.70001,1,Euro
SK,2014,Old-age,Single,180.47,843,843,346.5,1,Euro
SK,2014,Old-age,Couple,322.44,843,843,519.75,1,Euro
UK,2014,Minimum wage,Single,964.71002,3065,3496,847.58002,.87669998,Non-euro
UK,2014,Minimum wage,Couple,1259.36,3065,3496,1271.37,.87669998,Non-euro
UK,2014,Minimum wage,"Couple, 2 children",2050.9099,3065,3496,1949.434,.87669998,Non-euro
UK,2014,Minimum wage,"Lone parent, 2 children",1976.72,3065,3496,1525.644,.87669998,Non-euro
UK,2014,Social assistance,Single,702.21997,3065,3496,847.58002,.87669998,Non-euro
UK,2014,Social assistance,Couple,987.46002,3065,3496,1271.37,.87669998,Non-euro
UK,2014,Social assistance,"Couple, 2 children",1682.98,3065,3496,1949.434,.87669998,Non-euro
UK,2014,Social assistance,"Lone parent, 2 children",1503.74,3065,3496,1525.644,.87669998,Non-euro
UK,2014,Old-age,Single,1048.51,3065,3496,847.58002,.87669998,Non-euro
UK,2014,Old-age,Couple,1493.67,3065,3496,1271.37,.87669998,Non-euro
BE,2015,Minimum wage,Single,1340.28,3518,3518,1114.75,1,Euro
BE,2015,Minimum wage,Couple,1594.86,3518,3518,1672.125,1,Euro
BE,2015,Minimum wage,"Couple, 2 children",2015.35,3518,3518,2563.925,1,Euro
BE,2015,Minimum wage,"Lone parent, 2 children",1904.99,3518,3518,2006.55,1,Euro
BE,2015,Social assistance,Single,815.28003,3518,3518,1114.75,1,Euro
BE,2015,Social assistance,Couple,1085.66,3518,3518,1672.125,1,Euro
BE,2015,Social assistance,"Couple, 2 children",1580.09,3518,3518,2563.925,1,Euro
BE,2015,Social assistance,"Lone parent, 2 children",1582.1801,3518,3518,2006.55,1,Euro
BE,2015,Old-age,Single,1009.61,3518,3518,1114.75,1,Euro
BE,2015,Old-age,Couple,1344.76,3518,3518,1672.125,1,Euro
BG,2015,Minimum wage,Single,282.20001,1019,521,308.17001,1.9558001,Non-euro
BG,2015,Minimum wage,Couple,282.20001,1019,521,462.255,1.9558001,Non-euro
BG,2015,Minimum wage,"Couple, 2 children",421.45001,1019,521,708.79102,1.9558001,Non-euro
BG,2015,Minimum wage,"Lone parent, 2 children",391.37,1019,521,554.70599,1.9558001,Non-euro
BG,2015,Social assistance,Single,77.529999,1019,521,308.17001,1.9558001,Non-euro
BG,2015,Social assistance,Couple,115.88,1019,521,462.255,1.9558001,Non-euro
BG,2015,Social assistance,"Couple, 2 children",234.17999,1019,521,708.79102,1.9558001,Non-euro
BG,2015,Social assistance,"Lone parent, 2 children",213.38,1019,521,554.70599,1.9558001,Non-euro
BG,2015,Old-age,Single,144.25999,1019,521,308.17001,1.9558001,Non-euro
BG,2015,Old-age,Couple,258.44,1019,521,462.255,1.9558001,Non-euro
CZ,2015,Minimum wage,Single,11180.6,24746,940,10690.58,26.326,Non-euro
CZ,2015,Minimum wage,"Lone parent, 2 children",19468.4,24746,940,19243.045,26.326,Non-euro
CZ,2015,Social assistance,Single,8254,24746,940,10690.58,26.326,Non-euro
CZ,2015,Social assistance,Couple,12219,24746,940,16035.87,26.326,Non-euro
CZ,2015,Social assistance,"Couple, 2 children",16598,24746,940,24588.334,26.326,Non-euro
CZ,2015,Social assistance,"Lone parent, 2 children",14578,24746,940,19243.045,26.326,Non-euro
CZ,2015,Old-age,Single,7649,24746,940,10690.58,26.326,Non-euro
CZ,2015,Old-age,Couple,11434,24746,940,16035.87,26.326,Non-euro
DE,2015,Social assistance,Single,796,3333,3333,1063.75,1,Euro
DE,2015,Social assistance,Couple,1247,3333,3333,1595.625,1,Euro
DE,2015,Social assistance,"Couple, 2 children",1889.67,3333,3333,2446.625,1,Euro
DE,2015,Social assistance,"Lone parent, 2 children",1629.4301,3333,3333,1914.75,1,Euro
DE,2015,Old-age,Single,796,3333,3333,1063.75,1,Euro
DE,2015,Old-age,Couple,1247,3333,3333,1595.625,1,Euro
DK,2015,Social assistance,Single,8844.2002,29435,3957,10690.17,7.4386001,Non-euro
DK,2015,Social assistance,Couple,17176.59,29435,3957,16035.255,7.4386001,Non-euro
DK,2015,Social assistance,"Couple, 2 children",23887.369,29435,3957,24587.391,7.4386001,Non-euro
DK,2015,Old-age,Single,12642.04,29435,3957,10690.17,7.4386001,Non-euro
DK,2015,Old-age,Couple,18499.59,29435,3957,16035.255,7.4386001,Non-euro
EE,2015,Minimum wage,Single,331.57001,1199,1199,432.25,1,Euro
EE,2015,Minimum wage,Couple,362.37,1199,1199,648.375,1,Euro
EE,2015,Minimum wage,"Couple, 2 children",591.39001,1199,1199,994.17499,1,Euro
EE,2015,Minimum wage,"Lone parent, 2 children",542.37,1199,1199,778.04999,1,Euro
EE,2015,Social assistance,Single,205,1199,1199,432.25,1,Euro
EE,2015,Social assistance,Couple,277,1199,1199,648.375,1,Euro
EE,2015,Social assistance,"Couple, 2 children",547,1199,1199,994.17499,1,Euro
EE,2015,Social assistance,"Lone parent, 2 children",490,1199,1199,778.04999,1,Euro
EE,2015,Old-age,Single,205,1199,1199,432.25,1,Euro
EE,2015,Old-age,Couple,277,1199,1199,648.375,1,Euro
EL,2015,Minimum wage,Single,577.78003,1405,1405,375,1,Euro
EL,2015,Minimum wage,Couple,635.56,1405,1405,562.5,1,Euro
EL,2015,Minimum wage,"Couple, 2 children",715.56,1405,1405,862.5,1,Euro
EL,2015,Minimum wage,"Lone parent, 2 children",657.78003,1405,1405,675,1,Euro
EL,2015,Old-age,Single,395,1405,1405,375,1,Euro
EL,2015,Old-age,Couple,770,1405,1405,562.5,1,Euro
ES,2015,Minimum wage,Single,700.65002,1946,1946,684.08002,1,Euro
ES,2015,Minimum wage,Couple,700.65002,1946,1946,1026.12,1,Euro
ES,2015,Minimum wage,"Couple, 2 children",749.15002,1946,1946,1573.384,1,Euro
ES,2015,Minimum wage,"Lone parent, 2 children",849.15002,1946,1946,1231.344,1,Euro
ES,2015,Social assistance,Single,423.70001,1946,1946,684.08002,1,Euro
ES,2015,Social assistance,Couple,478.98999,1946,1946,1026.12,1,Euro
ES,2015,Social assistance,"Couple, 2 children",708.69,1946,1946,1573.384,1,Euro
ES,2015,Social assistance,"Lone parent, 2 children",735.94,1946,1946,1231.344,1,Euro
ES,2015,Old-age,Single,578.81,1946,1946,684.08002,1,Euro
ES,2015,Old-age,Couple,1029.2,1946,1946,1026.12,1,Euro
FI,2015,Social assistance,Single,975.5,3114,3114,1182.5,1,Euro
FI,2015,Social assistance,Couple,1475.35,3114,3114,1773.75,1,Euro
FI,2015,Social assistance,"Couple, 2 children",2346.79,3114,3114,2719.75,1,Euro
FI,2015,Social assistance,"Lone parent, 2 children",1866.49,3114,3114,2128.5,1,Euro
FI,2015,Old-age,Single,1109.24,3114,3114,1182.5,1,Euro
FI,2015,Old-age,Couple,1849.27,3114,3114,1773.75,1,Euro
FR,2015,Minimum wage,Single,1233.27,2614,2614,1085.67,1,Euro
FR,2015,Minimum wage,Couple,1540.22,2614,2614,1628.505,1,Euro
FR,2015,Minimum wage,"Couple, 2 children",2041.98,2614,2614,2497.041,1,Euro
FR,2015,Minimum wage,"Lone parent, 2 children",1883.21,2614,2614,1954.2061,1,Euro
FR,2015,Social assistance,Single,739.46002,2614,2614,1085.67,1,Euro
FR,2015,Social assistance,Couple,998.95001,2614,2614,1628.505,1,Euro
FR,2015,Social assistance,"Couple, 2 children",1459.36,2614,2614,2497.041,1,Euro
FR,2015,Social assistance,"Lone parent, 2 children",1300.59,2614,2614,1954.2061,1,Euro
FR,2015,Old-age,Single,1072.3,2614,2614,1085.67,1,Euro
FR,2015,Old-age,Couple,1571.25,2614,2614,1628.505,1,Euro
HU,2015,Minimum wage,Single,68775,200664,649,73900.25,309.19,Non-euro
HU,2015,Minimum wage,Couple,68775,200664,649,110850.38,309.19,Non-euro
HU,2015,Minimum wage,"Couple, 2 children",106341.67,200664,649,169970.58,309.19,Non-euro
HU,2015,Minimum wage,"Lone parent, 2 children",111708.33,200664,649,133020.45,309.19,Non-euro
HU,2015,Social assistance,Single,22800,200664,649,73900.25,309.19,Non-euro
HU,2015,Social assistance,Couple,43320,200664,649,110850.38,309.19,Non-euro
HU,2015,Social assistance,"Couple, 2 children",74228.672,200664,649,169970.58,309.19,Non-euro
HU,2015,Social assistance,"Lone parent, 2 children",61560,200664,649,133020.45,309.19,Non-euro
HU,2015,Old-age,Single,27075,200664,649,73900.25,309.19,Non-euro
HU,2015,Old-age,Couple,45600,200664,649,110850.38,309.19,Non-euro
IE,2015,Minimum wage,Single,1336.72,3892,3892,1120.33,1,Euro
IE,2015,Minimum wage,Couple,1336.72,3892,3892,1680.495,1,Euro
IE,2015,Minimum wage,"Couple, 2 children",2352.0901,3892,3892,2576.759,1,Euro
IE,2015,Minimum wage,"Lone parent, 2 children",1942.14,3892,3892,2016.594,1,Euro
IE,2015,Social assistance,Single,815.91998,3892,3892,1120.33,1,Euro
IE,2015,Social assistance,Couple,1357.5601,3892,3892,1680.495,1,Euro
IE,2015,Social assistance,"Couple, 2 children",1886.22,3892,3892,2576.759,1,Euro
IE,2015,Social assistance,"Lone parent, 2 children",1344.58,3892,3892,2016.594,1,Euro
IE,2015,Old-age,Single,989.52002,3892,3892,1120.33,1,Euro
IE,2015,Old-age,Couple,1900.92,3892,3892,1680.495,1,Euro
IT,2015,Old-age,Single,499.89001,2252,2252,812.33002,1,Euro
IT,2015,Old-age,Couple,1044.14,2252,2252,1218.495,1,Euro
LT,2015,Minimum wage,Single,270.53,781,781,282.25,1,Euro
LT,2015,Minimum wage,Couple,241.28,781,781,423.375,1,Euro
LT,2015,Minimum wage,"Couple, 2 children",288.53,781,781,649.17499,1,Euro
LT,2015,Minimum wage,"Lone parent, 2 children",303.09,781,781,508.04999,1,Euro
LT,2015,Social assistance,Single,102,781,781,282.25,1,Euro
LT,2015,Social assistance,Couple,183.60001,781,781,423.375,1,Euro
LT,2015,Social assistance,"Couple, 2 children",326.39999,781,781,649.17499,1,Euro
LT,2015,Social assistance,"Lone parent, 2 children",255,781,781,508.04999,1,Euro
LU,2015,Minimum wage,Single,1741.8199,4574,4574,1690.92,1,Euro
LU,2015,Minimum wage,Couple,2633.97,4574,4574,2536.3799,1,Euro
LU,2015,Minimum wage,"Couple, 2 children",3651.1899,4574,4574,3889.116,1,Euro
LU,2015,Minimum wage,"Lone parent, 2 children",2933.1499,4574,4574,3043.656,1,Euro
LU,2015,Social assistance,Single,1479.61,4574,4574,1690.92,1,Euro
LU,2015,Social assistance,Couple,2186.25,4574,4574,2536.3799,1,Euro
LU,2015,Social assistance,"Couple, 2 children",3149.04,4574,4574,3889.116,1,Euro
LU,2015,Social assistance,"Lone parent, 2 children",2574.8799,4574,4574,3043.656,1,Euro
LU,2015,Old-age,Single,1527.02,4574,4574,1690.92,1,Euro
LU,2015,Old-age,Couple,2186.25,4574,4574,2536.3799,1,Euro
LV,2015,Minimum wage,Single,265.34,942,942,318.25,1,Euro
LV,2015,Minimum wage,Couple,303.29001,942,942,477.375,1,Euro
LV,2015,Minimum wage,"Couple, 2 children",356.34,942,942,731.97498,1,Euro
LV,2015,Minimum wage,"Lone parent, 2 children",356.34,942,942,572.84998,1,Euro
LV,2015,Social assistance,Single,99.800003,942,942,318.25,1,Euro
LV,2015,Social assistance,Couple,164.60001,942,942,477.375,1,Euro
LV,2015,Social assistance,"Couple, 2 children",262.22,942,942,731.97498,1,Euro
LV,2015,Social assistance,"Lone parent, 2 children",249.39,942,942,572.84998,1,Euro
LV,2015,Old-age,Single,99.800003,942,942,318.25,1,Euro
LV,2015,Old-age,Couple,164.60001,942,942,477.375,1,Euro
NL,2015,Minimum wage,Single,1601.64,3578,3578,1136.67,1,Euro
NL,2015,Minimum wage,Couple,1731.3,3578,3578,1705.005,1,Euro
NL,2015,Minimum wage,"Couple, 2 children",2097.55,3578,3578,2614.3411,1,Euro
NL,2015,Minimum wage,"Lone parent, 2 children",2420.6599,3578,3578,2046.006,1,Euro
NL,2015,Social assistance,Single,1163.96,3578,3578,1136.67,1,Euro
NL,2015,Social assistance,Couple,1607.5,3578,3578,1705.005,1,Euro
NL,2015,Social assistance,"Couple, 2 children",1973.75,3578,3578,2614.3411,1,Euro
NL,2015,Social assistance,"Lone parent, 2 children",1848.13,3578,3578,2046.006,1,Euro
NL,2015,Old-age,Single,1325.4,3578,3578,1136.67,1,Euro
NL,2015,Old-age,Couple,1789.12,3578,3578,1705.005,1,Euro
PL,2015,Minimum wage,Single,1348.98,3665,861,1230.92,4.257,Non-euro
PL,2015,Minimum wage,Couple,1584.22,3665,861,1846.38,4.257,Non-euro
PL,2015,Minimum wage,"Couple, 2 children",1821.1,3665,861,2831.116,4.257,Non-euro
PL,2015,Minimum wage,"Lone parent, 2 children",2093.74,3665,861,2215.656,4.257,Non-euro
PL,2015,Social assistance,Single,442.5,3665,861,1230.92,4.257,Non-euro
PL,2015,Social assistance,Couple,666,3665,861,1846.38,4.257,Non-euro
PL,2015,Social assistance,"Couple, 2 children",1217.95,3665,861,2831.116,4.257,Non-euro
PL,2015,Social assistance,"Lone parent, 2 children",1136.05,3665,861,2215.656,4.257,Non-euro
PL,2015,Old-age,Single,542,3665,861,1230.92,4.257,Non-euro
PL,2015,Old-age,Couple,912,3665,861,1846.38,4.257,Non-euro
PT,2015,Minimum wage,Single,524.35999,1327,1327,439.07999,1,Euro
PT,2015,Minimum wage,Couple,524.35999,1327,1327,658.62,1,Euro
PT,2015,Minimum wage,"Couple, 2 children",635.78998,1327,1327,1009.884,1,Euro
PT,2015,Minimum wage,"Lone parent, 2 children",658.08002,1327,1327,790.34399,1,Euro
PT,2015,Social assistance,Single,178.14999,1327,1327,439.07999,1,Euro
PT,2015,Social assistance,Couple,267.23001,1327,1327,658.62,1,Euro
PT,2015,Social assistance,"Couple, 2 children",485.57001,1327,1327,1009.884,1,Euro
PT,2015,Social assistance,"Lone parent, 2 children",418.76999,1327,1327,790.34399,1,Euro
PT,2015,Old-age,Single,409.07999,1327,1327,439.07999,1,Euro
PT,2015,Old-age,Couple,715.90002,1327,1327,658.62,1,Euro
RO,2015,Minimum wage,Single,723.86499,1869,409,544.16998,4.5688,Non-euro
RO,2015,Minimum wage,Couple,739.86499,1869,409,816.255,4.5688,Non-euro
RO,2015,Minimum wage,"Couple, 2 children",1089.865,1869,409,1251.5909,4.5688,Non-euro
RO,2015,Minimum wage,"Lone parent, 2 children",1127.865,1869,409,979.50598,4.5688,Non-euro
RO,2015,Social assistance,Single,141.5,1869,409,544.16998,4.5688,Non-euro
RO,2015,Social assistance,Couple,255,1869,409,816.255,4.5688,Non-euro
RO,2015,Social assistance,"Couple, 2 children",606,1869,409,1251.5909,4.5688,Non-euro
RO,2015,Social assistance,"Lone parent, 2 children",571,1869,409,979.50598,4.5688,Non-euro
RO,2015,Old-age,Single,400,1869,409,544.16998,4.5688,Non-euro
RO,2015,Old-age,Couple,800,1869,409,816.255,4.5688,Non-euro
SE,2015,Social assistance,Single,8712,31526,3272,11768.67,9.6351004,Non-euro
SE,2015,Social assistance,Couple,12528,31526,3272,17653.006,9.6351004,Non-euro
SE,2015,Social assistance,"Couple, 2 children",19256,31526,3272,27067.941,9.6351004,Non-euro
SE,2015,Social assistance,"Lone parent, 2 children",16192,31526,3272,21183.605,9.6351004,Non-euro
SI,2015,Minimum wage,Single,674.60999,1507,1507,616.33002,1,Euro
SI,2015,Minimum wage,Couple,718.07001,1507,1507,924.495,1,Euro
SI,2015,Minimum wage,"Couple, 2 children",1152.14,1507,1507,1417.559,1,Euro
SI,2015,Social assistance,Single,362.32001,1507,1507,616.33002,1,Euro
SI,2015,Social assistance,Couple,555.66998,1507,1507,924.495,1,Euro
SI,2015,Social assistance,"Couple, 2 children",1001.39,1507,1507,1417.559,1,Euro
SI,2015,Old-age,Single,558.83002,1507,1507,616.33002,1,Euro
SI,2015,Old-age,Couple,849.09998,1507,1507,924.495,1,Euro
